Date,store_id,product_id,volume
09-02-20,8,102,42
10-02-20,8,106,325
11-02-20,8,116,346
12-02-20,7,106,121
13-02-20,8,118,118
14-02-20,9,117,258
15-02-20,9,109,280
16-02-20,7,119,37
17-02-20,8,117,36
18-02-20,8,109,226
19-02-20,8,112,277
20-02-20,8,118,313
21-02-20,7,116,335
22-02-20,9,104,123
23-02-20,8,102,85
24-02-20,7,119,191
25-02-20,8,105,323
26-02-20,7,103,176
27-02-20,9,117,338
28-02-20,9,102,30
29-02-20,7,113,45
01-03-20,8,119,56
02-03-20,9,113,116
03-03-20,7,120,13
04-03-20,8,102,5
05-03-20,7,115,220
06-03-20,9,110,291
07-03-20,8,117,104
08-03-20,9,103,202
09-03-20,7,108,104
10-03-20,9,101,348
11-03-20,8,109,171
12-03-20,9,104,324
13-03-20,9,101,53
14-03-20,7,112,112
15-03-20,7,110,330
16-03-20,8,110,101
17-03-20,8,104,256
18-03-20,9,106,23
19-03-20,7,106,179
20-03-20,7,120,163
21-03-20,7,107,206
22-03-20,8,102,116
23-03-20,9,103,67
24-03-20,9,104,71
25-03-20,9,114,121
26-03-20,9,102,203
27-03-20,7,104,315
28-03-20,8,105,108
29-03-20,7,108,54
30-03-20,7,120,109
31-03-20,9,110,164
01-04-20,8,112,2
02-04-20,8,107,140
03-04-20,7,112,234
04-04-20,7,113,113
05-04-20,8,118,71
06-04-20,8,111,334
07-04-20,7,118,253
08-04-20,9,106,273
09-04-20,8,120,334
10-04-20,9,105,253
11-04-20,7,110,44
12-04-20,8,101,83
13-04-20,7,108,298
14-04-20,7,112,280
15-04-20,9,117,44
16-04-20,8,114,92
17-04-20,9,106,110
18-04-20,9,118,305
19-04-20,7,117,164
20-04-20,7,111,132
21-04-20,9,106,338
22-04-20,7,104,207
23-04-20,8,103,326
24-04-20,8,109,136
25-04-20,9,107,144
26-04-20,7,112,128
27-04-20,9,114,91
28-04-20,7,115,144
29-04-20,9,105,258
30-04-20,9,115,244
01-05-20,7,112,85
02-05-20,7,105,252
03-05-20,8,108,317
04-05-20,9,112,227
05-05-20,7,111,224
06-05-20,8,111,274
07-05-20,7,116,227
08-05-20,7,103,153
09-05-20,9,102,179
10-05-20,8,119,337
11-05-20,7,106,311
12-05-20,9,108,341
13-05-20,7,117,4
14-05-20,9,105,156
15-05-20,9,106,76
16-05-20,7,115,64
17-05-20,9,117,94
18-05-20,8,117,128
19-05-20,7,109,106
20-05-20,9,116,74
21-05-20,9,116,347
22-05-20,8,102,17
23-05-20,8,104,230
24-05-20,9,101,66
25-05-20,7,110,325
26-05-20,7,108,88
27-05-20,9,116,263
28-05-20,7,106,297
29-05-20,8,109,203
30-05-20,9,118,105
31-05-20,8,111,287
01-06-20,7,120,118
02-06-20,8,109,243
03-06-20,8,115,98
04-06-20,8,106,99
05-06-20,8,116,329
06-06-20,8,105,82
07-06-20,8,120,70
08-06-20,8,102,111
09-06-20,8,120,297
10-06-20,8,118,13
11-06-20,7,112,89
12-06-20,9,119,194
13-06-20,9,119,99
14-06-20,9,106,58
15-06-20,9,110,336
16-06-20,8,116,132
17-06-20,9,107,97
18-06-20,9,116,246
19-06-20,8,114,99
20-06-20,8,120,276
21-06-20,7,105,25
22-06-20,8,103,152
23-06-20,8,111,32
24-06-20,9,108,104
25-06-20,8,119,258
26-06-20,8,111,271
27-06-20,9,119,214
28-06-20,9,107,239
29-06-20,7,119,60
30-06-20,7,105,291
01-07-20,8,106,303
02-07-20,8,115,80
03-07-20,8,117,218
04-07-20,8,114,106
05-07-20,7,101,46
06-07-20,8,118,214
07-07-20,7,105,143
08-07-20,8,105,148
09-07-20,9,108,342
10-07-20,9,103,6
11-07-20,9,112,289
12-07-20,8,101,11
13-07-20,7,116,148
14-07-20,8,102,214
15-07-20,8,101,135
16-07-20,7,117,58
17-07-20,8,101,15
18-07-20,8,109,110
19-07-20,7,106,143
20-07-20,9,112,286
21-07-20,8,105,36
22-07-20,8,117,289
23-07-20,7,113,141
24-07-20,9,104,301
25-07-20,7,104,72
26-07-20,9,103,55
27-07-20,7,118,216
28-07-20,8,120,14
29-07-20,8,117,202
30-07-20,9,106,311
31-07-20,9,103,337
01-08-20,7,102,1
02-08-20,7,117,203
03-08-20,7,111,338
04-08-20,9,104,297
05-08-20,7,119,319
06-08-20,7,101,213
07-08-20,8,114,332
08-08-20,9,102,29
09-08-20,7,106,79
10-08-20,7,118,104
11-08-20,7,113,86
12-08-20,7,118,297
13-08-20,9,110,230
14-08-20,9,113,121
15-08-20,7,106,34
16-08-20,7,110,246
17-08-20,8,101,336
18-08-20,9,115,83
19-08-20,8,111,344
20-08-20,9,118,347
21-08-20,7,116,183
22-08-20,7,106,99
23-08-20,9,104,176
24-08-20,9,111,319
25-08-20,7,113,247
26-08-20,9,107,160
27-08-20,9,102,298
28-08-20,8,116,265
29-08-20,8,120,324
30-08-20,7,103,204
31-08-20,8,112,83
01-09-20,9,117,250
02-09-20,8,112,206
03-09-20,9,116,178
04-09-20,7,120,247
05-09-20,8,115,338
06-09-20,9,115,222
07-09-20,9,108,292
08-09-20,7,112,291
09-09-20,9,108,49
10-09-20,8,102,173
11-09-20,7,120,298
12-09-20,9,109,138
13-09-20,9,115,327
14-09-20,9,115,79
15-09-20,9,117,88
16-09-20,8,116,162
17-09-20,8,120,248
18-09-20,7,110,346
19-09-20,7,118,258
20-09-20,9,115,267
21-09-20,7,120,271
22-09-20,8,105,298
23-09-20,7,116,268
24-09-20,9,120,161
25-09-20,9,103,132
26-09-20,9,111,218
27-09-20,7,114,268
28-09-20,9,108,174
29-09-20,7,114,159
30-09-20,8,114,15
01-10-20,9,103,87
02-10-20,8,101,135
03-10-20,9,118,41
04-10-20,8,114,105
05-10-20,8,115,228
06-10-20,8,101,315
07-10-20,8,111,205
08-10-20,8,106,116
09-10-20,8,116,132
10-10-20,7,101,298
11-10-20,9,120,30
12-10-20,9,109,251
13-10-20,7,120,304
14-10-20,8,115,90
15-10-20,8,104,235
16-10-20,9,105,162
17-10-20,7,111,193
18-10-20,8,111,207
19-10-20,9,113,279
20-10-20,8,106,207
21-10-20,7,106,258
22-10-20,9,118,107
23-10-20,9,110,102
24-10-20,7,113,226
25-10-20,7,116,2
26-10-20,9,114,328
27-10-20,8,118,269
28-10-20,9,110,27
29-10-20,7,104,198
30-10-20,7,116,121
31-10-20,9,120,29
01-11-20,8,115,337
02-11-20,8,109,59
03-11-20,7,107,198
04-11-20,7,116,189
05-11-20,7,109,46
06-11-20,9,117,102
07-11-20,9,111,306
08-11-20,7,106,171
09-11-20,7,103,347
10-11-20,7,104,322
11-11-20,7,118,57
12-11-20,7,119,190
13-11-20,7,118,282
14-11-20,8,120,272
15-11-20,8,104,323
16-11-20,8,104,124
17-11-20,7,103,108
18-11-20,8,103,246
19-11-20,8,120,345
20-11-20,8,115,90
21-11-20,9,101,31
22-11-20,7,112,123
23-11-20,9,106,90
24-11-20,8,101,193
25-11-20,9,118,174
26-11-20,7,119,249
27-11-20,7,106,124
28-11-20,9,111,85
29-11-20,7,102,128
30-11-20,7,117,293
01-12-20,8,118,234
02-12-20,7,109,177
03-12-20,7,107,70
04-12-20,9,112,21
05-12-20,7,118,206
06-12-20,9,115,4
07-12-20,8,109,237
08-12-20,8,107,327
09-12-20,8,113,217
10-12-20,9,118,173
11-12-20,9,106,292
12-12-20,9,118,336
13-12-20,7,119,138
14-12-20,9,118,76
15-12-20,8,111,162
16-12-20,8,111,314
17-12-20,9,111,303
18-12-20,8,106,31
19-12-20,7,112,146
20-12-20,7,113,314
21-12-20,9,117,206
22-12-20,8,103,30
23-12-20,7,120,196
24-12-20,9,119,308
25-12-20,8,114,332
26-12-20,9,120,252
27-12-20,9,110,289
28-12-20,9,114,142
29-12-20,8,117,249
30-12-20,8,102,258
31-12-20,9,106,232
01-01-21,8,101,111
02-01-21,8,106,159
03-01-21,9,104,200
04-01-21,8,116,38
05-01-21,7,111,342
06-01-21,9,115,221
07-01-21,8,110,280
08-01-21,8,112,167
09-01-21,9,107,33
10-01-21,7,105,297
11-01-21,9,115,136
12-01-21,7,106,327
13-01-21,9,102,78
14-01-21,8,111,234
15-01-21,9,112,272
16-01-21,7,106,12
17-01-21,8,102,7
18-01-21,9,108,140
19-01-21,9,101,16
20-01-21,9,104,115
21-01-21,8,101,121
22-01-21,7,106,322
23-01-21,9,104,21
24-01-21,8,120,236
25-01-21,9,114,319
26-01-21,7,120,321
27-01-21,7,112,340
28-01-21,8,101,42
29-01-21,7,118,220
30-01-21,7,102,328
31-01-21,8,110,129
01-02-21,8,116,193
02-02-21,9,120,150
03-02-21,7,101,186
04-02-21,9,113,262
05-02-21,7,102,201
06-02-21,7,104,37
07-02-21,7,111,271
08-02-21,9,105,114
09-02-21,8,119,134
10-02-21,7,115,282
11-02-21,7,103,24
12-02-21,9,119,160
13-02-21,8,114,67
14-02-21,9,103,61
15-02-21,9,102,80
16-02-21,7,101,315
17-02-21,8,101,55
18-02-21,8,118,229
19-02-21,9,108,320
20-02-21,9,102,8
21-02-21,7,117,46
22-02-21,7,112,348
23-02-21,8,116,84
24-02-21,9,102,250
25-02-21,7,118,33
26-02-21,8,108,87
27-02-21,9,108,66
28-02-21,9,120,14
01-03-21,9,120,339
02-03-21,9,113,280
03-03-21,8,103,193
04-03-21,9,111,347
05-03-21,8,115,282
06-03-21,9,110,118
07-03-21,9,109,182
08-03-21,9,114,266
09-03-21,7,120,112
10-03-21,9,119,184
11-03-21,9,103,335
12-03-21,8,114,228
13-03-21,9,119,215
14-03-21,8,111,337
15-03-21,9,110,251
16-03-21,7,103,210
17-03-21,9,113,192
18-03-21,9,114,27
19-03-21,7,108,50
20-03-21,7,103,242
21-03-21,9,112,91
22-03-21,9,117,65
23-03-21,7,111,243
24-03-21,9,113,266
25-03-21,9,117,184
26-03-21,7,111,113
27-03-21,9,119,253
28-03-21,9,118,39
29-03-21,8,116,194
30-03-21,7,101,13
31-03-21,8,118,332
01-04-21,9,109,334
02-04-21,8,105,144
03-04-21,9,120,205
04-04-21,9,116,224
05-04-21,8,103,203
06-04-21,7,107,201
07-04-21,8,105,346
08-04-21,9,106,31
09-04-21,7,114,284
10-04-21,9,116,152
11-04-21,7,115,211
12-04-21,9,107,335
13-04-21,7,107,101
14-04-21,8,120,326
15-04-21,9,106,9
16-04-21,9,107,120
17-04-21,7,101,154
18-04-21,7,119,51
19-04-21,7,113,337
20-04-21,7,102,330
21-04-21,8,118,127
22-04-21,8,102,205
23-04-21,7,110,165
24-04-21,9,103,127
25-04-21,7,101,33
26-04-21,7,120,147
27-04-21,8,102,122
28-04-21,8,112,162
29-04-21,7,115,143
30-04-21,7,114,53
01-05-21,9,101,48
02-05-21,9,113,224
03-05-21,8,111,254
04-05-21,8,109,298
05-05-21,9,106,209
06-05-21,8,114,159
07-05-21,7,109,332
08-05-21,8,118,289
09-05-21,9,112,115
10-05-21,7,104,116
11-05-21,9,118,230
12-05-21,9,109,192
13-05-21,7,102,325
14-05-21,9,110,30
15-05-21,8,102,330
16-05-21,9,120,240
17-05-21,7,116,62
18-05-21,8,115,344
19-05-21,7,109,99
20-05-21,7,120,299
21-05-21,7,110,278
22-05-21,7,106,157
23-05-21,7,102,195
24-05-21,9,101,82
25-05-21,9,108,159
26-05-21,8,120,215
27-05-21,8,101,61
28-05-21,9,106,151
29-05-21,8,109,282
30-05-21,7,105,74
31-05-21,8,102,54
01-06-21,7,109,259
02-06-21,9,110,177
03-06-21,9,105,87
04-06-21,8,118,316
05-06-21,8,115,244
06-06-21,7,117,128
07-06-21,7,108,288
08-06-21,8,115,185
09-06-21,7,103,78
10-06-21,7,107,325
11-06-21,9,112,27
12-06-21,7,101,29
13-06-21,9,116,213
14-06-21,7,108,347
15-06-21,9,103,321
16-06-21,8,117,271
17-06-21,9,108,216
18-06-21,9,108,251
19-06-21,9,108,325
20-06-21,9,102,88
21-06-21,7,114,251
22-06-21,7,106,196
23-06-21,7,119,45
24-06-21,9,109,114
25-06-21,7,116,182
26-06-21,8,111,32
27-06-21,8,102,5
28-06-21,7,109,221
29-06-21,9,116,292
30-06-21,9,117,44
01-07-21,7,106,97
02-07-21,9,105,204
03-07-21,7,110,192
04-07-21,7,104,116
05-07-21,7,101,233
06-07-21,7,120,73
07-07-21,9,102,197
08-07-21,9,107,288
09-07-21,9,107,8
10-07-21,8,106,345
11-07-21,8,119,344
12-07-21,7,113,135
13-07-21,7,109,265
14-07-21,7,111,298
15-07-21,8,103,202
16-07-21,7,106,246
17-07-21,8,115,59
18-07-21,9,116,339
19-07-21,7,115,86
20-07-21,8,115,146
21-07-21,8,106,342
22-07-21,9,116,346
23-07-21,8,113,167
24-07-21,9,118,67
25-07-21,7,103,90
26-07-21,8,108,333
27-07-21,7,110,131
28-07-21,9,118,256
29-07-21,9,104,254
30-07-21,7,117,178
31-07-21,8,117,80
01-08-21,8,108,57
02-08-21,8,105,158
03-08-21,9,119,101
04-08-21,7,115,40
05-08-21,9,119,243
06-08-21,7,109,309
07-08-21,7,109,192
08-08-21,8,105,180
09-08-21,9,115,203
10-08-21,7,113,22
11-08-21,8,111,162
12-08-21,8,112,309
13-08-21,9,116,262
14-08-21,7,113,278
15-08-21,8,107,43
16-08-21,9,103,257
17-08-21,8,112,114
18-08-21,7,111,4
19-08-21,7,116,301
20-08-21,9,108,21
21-08-21,7,101,170
22-08-21,7,102,33
23-08-21,8,119,277
24-08-21,9,104,75
25-08-21,8,110,296
26-08-21,8,101,285
27-08-21,8,120,105
28-08-21,9,101,232
29-08-21,9,110,68
30-08-21,8,103,219
31-08-21,7,108,269
01-09-21,9,120,311
02-09-21,9,103,115
03-09-21,9,118,300
04-09-21,7,115,30
05-09-21,7,116,130
06-09-21,7,120,77
07-09-21,9,114,78
08-09-21,7,118,18
09-09-21,9,105,60
10-09-21,7,102,221
11-09-21,9,104,75
12-09-21,9,101,314
13-09-21,7,116,201
14-09-21,9,106,339
15-09-21,9,115,294
16-09-21,9,117,238
17-09-21,9,120,333
18-09-21,7,109,31
19-09-21,9,109,263
20-09-21,9,102,127
21-09-21,8,113,80
22-09-21,9,120,91
23-09-21,7,107,82
24-09-21,7,118,191
25-09-21,7,114,114
26-09-21,7,118,158
27-09-21,7,118,136
28-09-21,9,102,259
29-09-21,7,113,236
30-09-21,8,104,141
01-10-21,7,111,9
02-10-21,8,111,130
03-10-21,7,113,282
04-10-21,9,103,92
05-10-21,8,114,141
06-10-21,8,101,242
07-10-21,9,114,111
08-10-21,8,114,61
09-10-21,9,109,188
10-10-21,9,101,110
11-10-21,8,103,90
12-10-21,9,109,110
13-10-21,7,104,68
14-10-21,8,105,162
15-10-21,8,112,32
16-10-21,7,110,339
17-10-21,8,109,292
18-10-21,8,114,117
19-10-21,9,109,67
20-10-21,8,104,156
21-10-21,8,114,27
22-10-21,9,113,77
23-10-21,8,110,34
24-10-21,7,105,81
25-10-21,9,119,89
26-10-21,9,104,67
27-10-21,8,103,261
28-10-21,8,103,62
29-10-21,9,106,133
30-10-21,8,118,132
31-10-21,7,114,109
01-11-21,8,113,83
02-11-21,9,111,76
03-11-21,8,109,110
04-11-21,8,102,21
05-11-21,7,108,195
06-11-21,8,119,11
07-11-21,7,114,227
08-11-21,8,106,327
09-11-21,8,113,151
10-11-21,7,119,289
11-11-21,7,112,316
12-11-21,8,103,49
13-11-21,9,120,326
14-11-21,8,111,244
15-11-21,7,101,284
16-11-21,7,102,309
17-11-21,8,108,155
18-11-21,7,109,287
19-11-21,8,106,128
20-11-21,9,116,77
21-11-21,9,113,208
22-11-21,9,115,71
23-11-21,9,120,41
24-11-21,8,115,202
25-11-21,8,102,306
26-11-21,8,118,234
27-11-21,9,109,35
28-11-21,7,103,201
29-11-21,9,112,87
30-11-21,7,105,68
01-12-21,9,113,154
02-12-21,8,109,235
03-12-21,9,119,61
04-12-21,7,115,47
05-12-21,9,105,69
06-12-21,9,101,61
07-12-21,8,103,105
08-12-21,7,105,167
09-12-21,8,119,245
10-12-21,9,119,306
11-12-21,9,117,139
12-12-21,8,119,94
13-12-21,8,113,13
14-12-21,7,116,63
15-12-21,7,106,222
16-12-21,7,114,303
17-12-21,9,113,28
18-12-21,9,108,130
19-12-21,9,101,183
20-12-21,7,110,101
21-12-21,8,117,37
22-12-21,9,101,315
23-12-21,9,107,27
24-12-21,9,110,44
25-12-21,8,114,119
26-12-21,9,119,17
27-12-21,7,106,317
28-12-21,9,105,78
29-12-21,9,105,186
30-12-21,7,113,285
31-12-21,8,108,253
01-01-22,8,103,199
02-01-22,7,101,224
03-01-22,7,119,191
04-01-22,9,114,335
05-01-22,8,116,261
06-01-22,9,109,326
07-01-22,9,104,303
08-01-22,7,102,170
09-01-22,9,118,246
10-01-22,9,103,17
11-01-22,7,106,324
12-01-22,8,115,319
13-01-22,7,106,184
14-01-22,9,104,339
15-01-22,9,111,128
16-01-22,8,108,271
17-01-22,9,113,287
18-01-22,8,117,21
19-01-22,7,110,167
20-01-22,9,104,118
21-01-22,8,113,65
22-01-22,8,113,79
23-01-22,8,111,264
24-01-22,8,112,254
25-01-22,7,119,230
26-01-22,8,110,168
27-01-22,7,113,33
28-01-22,8,109,227
29-01-22,7,105,103
30-01-22,8,109,292
31-01-22,9,116,52
01-02-22,9,119,119
02-02-22,7,115,228
03-02-22,7,112,199
04-02-22,8,110,343
05-02-22,8,110,279
06-02-22,8,111,215
07-02-22,9,109,123
08-02-22,8,103,221
09-02-22,9,114,278
10-02-22,7,104,193
11-02-22,7,105,291
12-02-22,9,111,44
13-02-22,8,104,234
14-02-22,8,108,39
15-02-22,9,118,249
16-02-22,7,107,190
17-02-22,8,105,332
18-02-22,9,106,249
19-02-22,9,115,12
20-02-22,9,107,247
21-02-22,7,101,70
22-02-22,9,112,179
23-02-22,8,103,45
24-02-22,7,118,246
25-02-22,9,102,133
26-02-22,8,107,195
27-02-22,7,115,28
28-02-22,7,115,342
01-03-22,9,112,77
02-03-22,9,106,142
03-03-22,7,106,97
04-03-22,8,104,292
05-03-22,8,104,285
06-03-22,7,114,289
07-03-22,8,109,73
08-03-22,9,116,112
09-03-22,8,115,107
